filename,physical_leaf_id,true_class,predicted_class,confidence,correct,error_type,brightness,contrast,saturation,sharpness,leaf_area_ratio
fdbc3a0b-5da5-452d-a6e4-b5a5e6dc396a___GHLB2 Leaf 8575_final_masked.jpg,GHLB2 Leaf 8575,tomato_Late blight,tomato_Late blight,0.9690628,True,Correct Late Blight,60.41094970703125,61.4128209825249,101.75297546386719,345.0083006238565,0.50433349609375
e9b2e447-add8-4ff1-a24b-eb577d0085c7___GHLB2 Leaf 8589_final_masked.jpg,GHLB2 Leaf 8589,tomato_Late blight,tomato_Late blight,0.9902152,True,Correct Late Blight,60.707611083984375,73.96997979465318,76.91171264648438,267.4198303222656,0.415313720703125
22686908-57fc-4567-92c4-e736d90744b4___GHLB2 Leaf 8590.JPG,GHLB2 Leaf 8590,tomato_Late blight,tomato_Late blight,0.9914488,True,Correct Late Blight,131.5729522705078,23.040888793277844,55.10398864746094,242.38570326473564,0.9994049072265625
22686908-57fc-4567-92c4-e736d90744b4___GHLB2 Leaf 8590_final_masked.jpg,GHLB2 Leaf 8590,tomato_Late blight,tomato_Late blight,0.96290964,True,Correct Late Blight,51.7203369140625,75.59168949518259,66.89056396484375,346.4670866893139,0.3297271728515625
19bfccfd-5df8-41be-910e-2c5f3eae3573___GHLB2 Leaf 8597.JPG,GHLB2 Leaf 8597,tomato_Late blight,tomato_Late blight,0.99756145,True,Correct Late Blight,106.28245544433594,21.966823346372912,51.54096984863281,151.41033786535263,0.9998626708984375
19bfccfd-5df8-41be-910e-2c5f3eae3573___GHLB2 Leaf 8597_final_masked.jpg,GHLB2 Leaf 8597,tomato_Late blight,tomato_Late blight,0.98915064,True,Correct Late Blight,35.44207763671875,65.82511227477063,39.75886535644531,197.34287278889678,0.2376861572265625
275e6226-c0a6-482d-b382-da22452db846___GHLB2 Leaf 8607.JPG,GHLB2 Leaf 8607,tomato_Late blight,tomato_Late blight,0.99944216,True,Correct Late Blight,108.39718627929688,27.19070878411567,29.389312744140625,227.6675347685814,1.0
275e6226-c0a6-482d-b382-da22452db846___GHLB2 Leaf 8607_final_masked.jpg,GHLB2 Leaf 8607,tomato_Late blight,tomato_Late blight,0.99611914,True,Correct Late Blight,13.590744018554688,39.44267427050344,29.641586303710938,136.93423461914062,0.1168670654296875
4ae26730-1f0b-4f49-aad5-774f0ed4df35___GHLB2 Leaf 8621.JPG,GHLB2 Leaf 8621,tomato_Late blight,tomato_Late blight,0.99932206,True,Correct Late Blight,118.25248718261719,19.124156297846188,0.0,199.3845498561859,1.0
4ae26730-1f0b-4f49-aad5-774f0ed4df35___GHLB2 Leaf 8621_final_masked.jpg,GHLB2 Leaf 8621,tomato_Late blight,tomato_Late blight,0.99358505,True,Correct Late Blight,28.556106567382812,54.51158560649604,50.74958801269531,392.7421112039592,0.2423248291015625
3f5d6de4-0966-4798-b142-78c4fb4097b5___GHLB2 Leaf 8628.JPG,GHLB2 Leaf 8628,tomato_Late blight,tomato_Late blight,0.9995239,True,Correct Late Blight,124.08970642089844,23.511243237927903,29.733184814453125,127.6983300873544,1.0
3f5d6de4-0966-4798-b142-78c4fb4097b5___GHLB2 Leaf 8628_final_masked.jpg,GHLB2 Leaf 8628,tomato_Late blight,tomato_Late blight,0.99988127,True,Correct Late Blight,18.223892211914062,47.52009684684058,27.80096435546875,164.7900390625,0.135498046875
e0cf0b07-8ee9-406e-a7fb-5410ba7c84b7___GHLB2 Leaf 8630_final_masked.jpg,GHLB2 Leaf 8630,tomato_Late blight,tomato_Late blight,0.9684664,True,Correct Late Blight,24.822906494140625,54.98548595735382,42.48625183105469,439.3267822265625,0.1797332763671875
8b08d651-0fcc-43da-8aec-34389f834d63___GHLB2 Leaf 8644_final_masked.jpg,GHLB2 Leaf 8644,tomato_Late blight,tomato_Late blight,0.9883493,True,Correct Late Blight,26.259658813476562,50.9059904797981,46.86961364746094,295.0557861328125,0.2218475341796875
b8995533-058e-49fb-94ae-30b2d9cff3cc___GHLB2 Leaf 8646_final_masked.jpg,GHLB2 Leaf 8646,tomato_Late blight,tomato_Late blight,0.99808925,True,Correct Late Blight,24.945083618164062,50.099643350567796,42.86769104003906,225.02719116210938,0.20758056640625
efe3a784-f4d6-4635-bef8-c81fffeee36b___GHLB2 Leaf 8651_final_masked.jpg,GHLB2 Leaf 8651,tomato_Late blight,tomato_Late blight,0.99562836,True,Correct Late Blight,28.662673950195312,57.30678433943535,44.852020263671875,261.58447265625,0.21099853515625
0d7b0e84-1c99-4699-84ed-ca86aec642e5___GHLB2 Leaf 8652.JPG,GHLB2 Leaf 8652,tomato_Late blight,tomato_Late blight,0.999871,True,Correct Late Blight,116.68128967285156,24.013385885407132,42.114044189453125,622.1656936628278,1.0
0d7b0e84-1c99-4699-84ed-ca86aec642e5___GHLB2 Leaf 8652_final_masked.jpg,GHLB2 Leaf 8652,tomato_Late blight,tomato_Late blight,0.9714858,True,Correct Late Blight,30.63873291015625,61.546084700799604,41.28617858886719,273.6805419921875,0.2088470458984375
a65ce89e-dc42-4ef6-ae82-68017cec5884___GHLB2 Leaf 8653_final_masked.jpg,GHLB2 Leaf 8653,tomato_Late blight,tomato_Late blight,0.99520594,True,Correct Late Blight,21.654541015625,51.17085024149756,31.943572998046875,260.4261474609375,0.1618194580078125
bc21154c-09a0-4428-9afe-be7ea00739d8___GHLB2 Leaf 8656_final_masked.jpg,GHLB2 Leaf 8656,tomato_Late blight,tomato_Late blight,0.98777956,True,Correct Late Blight,17.705657958984375,43.067692218263,29.077468872070312,206.82638549804688,0.1520843505859375
975cefdc-29dc-4355-b9bb-5abd4a910654___GHLB2 Leaf 8657_final_masked.jpg,GHLB2 Leaf 8657,tomato_Late blight,tomato_Late blight,0.9995384,True,Correct Late Blight,16.088348388671875,43.29233388065032,22.083892822265625,173.21331787109375,0.1276092529296875
f3e53136-750b-4394-96fe-0cd8c2f747bc___GHLB2 Leaf 8661_final_masked.jpg,GHLB2 Leaf 8661,tomato_Late blight,tomato_Late blight,0.997626,True,Correct Late Blight,17.055908203125,44.06827400671629,23.003616333007812,201.16525268554688,0.1372833251953125
a1df42a3-9ea0-491b-a075-14b6ae8068dd___GHLB2 Leaf 8664_final_masked.jpg,GHLB2 Leaf 8664,tomato_Late blight,tomato_Late blight,0.99804723,True,Correct Late Blight,24.837326049804688,54.53346984829332,34.67622375488281,250.84500122070312,0.1783599853515625
40ad58d9-f6ab-4487-a150-e2da47f733f1___GHLB2 Leaf 8665.JPG,GHLB2 Leaf 8665,tomato_Late blight,tomato_Late blight,0.99985087,True,Correct Late Blight,124.09681701660156,21.420234047185264,29.3878173828125,376.5951305811759,1.0
40ad58d9-f6ab-4487-a150-e2da47f733f1___GHLB2 Leaf 8665_final_masked.jpg,GHLB2 Leaf 8665,tomato_Late blight,tomato_Late blight,0.9957711,True,Correct Late Blight,16.695556640625,42.23786702328231,30.20404052734375,185.21319580078125,0.14178466796875
16441ce5-dcfa-411c-8029-cef10b3f6474___GHLB2 Leaf 8687.JPG,GHLB2 Leaf 8687,tomato_Late blight,tomato_Late blight,0.99378794,True,Correct Late Blight,120.59054565429688,22.914395022308447,43.85047912597656,880.4809236486908,0.99957275390625
16441ce5-dcfa-411c-8029-cef10b3f6474___GHLB2 Leaf 8687_final_masked.jpg,GHLB2 Leaf 8687,tomato_Late blight,tomato_Late blight,0.99263215,True,Correct Late Blight,33.75323486328125,60.72945446755046,50.17939758300781,502.2785949250683,0.252166748046875
545d8b80-b6b1-45fe-8f3d-4d0a904730e9___GHLB2 Leaf 87.1.JPG,GHLB2 Leaf 87.1,tomato_Late blight,tomato_Late blight,0.98788816,True,Correct Late Blight,128.94993591308594,35.80002550938956,0.0,1384.4071966351476,0.9978179931640625
545d8b80-b6b1-45fe-8f3d-4d0a904730e9___GHLB2 Leaf 87.1_final_masked.jpg,GHLB2 Leaf 87.1,tomato_Late blight,tomato_Late blight,0.99917465,True,Correct Late Blight,55.955780029296875,69.0720086614809,68.71018981933594,495.58569324668497,0.433624267578125
82e462d5-14fb-4530-a8b8-c844d1cc5f43___GHLB2 Leaf 8701_final_masked.jpg,GHLB2 Leaf 8701,tomato_Late blight,tomato_Late blight,0.8101711,True,Correct Late Blight,25.790725708007812,51.85092667888576,41.37855529785156,389.3376770019531,0.2080230712890625
41f6fe04-5205-4a08-a2a1-961080b5edef___GHLB2 Leaf 8703.JPG,GHLB2 Leaf 8703,tomato_Late blight,tomato_Late blight,0.970656,True,Correct Late Blight,113.9697265625,16.04089752268978,44.258331298828125,423.364971695235,1.0
41f6fe04-5205-4a08-a2a1-961080b5edef___GHLB2 Leaf 8703_final_masked.jpg,GHLB2 Leaf 8703,tomato_Late blight,tomato_Late blight,0.97410697,True,Correct Late Blight,33.26995849609375,54.803860846387025,51.6920166015625,455.52568054175936,0.2838134765625
b96d76c8-4ad5-4bfb-bb21-faed3215583e___GHLB2 Leaf 8723_final_masked.jpg,GHLB2 Leaf 8723,tomato_Late blight,tomato_Late blight,0.9999281,True,Correct Late Blight,19.510452270507812,49.26315903902172,27.563613891601562,205.18792724609375,0.14227294921875
4de5d2c4-bed5-436a-95e2-bcf43a1723fd___GHLB2 Leaf 8727.JPG,GHLB2 Leaf 8727,tomato_Late blight,tomato_Late blight,0.9997615,True,Correct Late Blight,113.74343872070312,17.078366314952373,0.0,628.3629654115066,0.9999237060546875
4de5d2c4-bed5-436a-95e2-bcf43a1723fd___GHLB2 Leaf 8727_final_masked.jpg,GHLB2 Leaf 8727,tomato_Late blight,tomato_Late blight,0.99139565,True,Correct Late Blight,18.065658569335938,50.13085606048979,27.281906127929688,309.46337890625,0.1237945556640625
b19055d9-6a5d-4b73-90a5-3b3685ac344a___GHLB2 Leaf 8729_final_masked.jpg,GHLB2 Leaf 8729,tomato_Late blight,tomato_Late blight,0.9967828,True,Correct Late Blight,13.609161376953125,45.19276628582572,23.528396606445312,272.1612548828125,0.0915985107421875
0893ac69-4004-4577-b4aa-496983116208___GHLB2 Leaf 8738.JPG,GHLB2 Leaf 8738,tomato_Late blight,tomato_Late blight,0.94359577,True,Correct Late Blight,118.23341369628906,22.329218556025463,30.292510986328125,1131.1448964467272,0.9998321533203125
0893ac69-4004-4577-b4aa-496983116208___GHLB2 Leaf 8738_final_masked.jpg,GHLB2 Leaf 8738,tomato_Late blight,tomato_Late blight,0.97523844,True,Correct Late Blight,13.665420532226562,41.37422639078814,20.146636962890625,217.54367065429688,0.1066131591796875
531d1dc7-d864-4464-b2ad-1fc76f825021___GHLB2 Leaf 8742.JPG,GHLB2 Leaf 8742,tomato_Late blight,tomato_Late blight,0.9966904,True,Correct Late Blight,115.96221923828125,21.38277198700905,0.0,549.2410582301673,0.9998626708984375
531d1dc7-d864-4464-b2ad-1fc76f825021___GHLB2 Leaf 8742_final_masked.jpg,GHLB2 Leaf 8742,tomato_Late blight,tomato_Late blight,0.998769,True,Correct Late Blight,8.847640991210938,33.67579862564828,13.7606201171875,189.51199340820312,0.0702362060546875
17948fd9-d37a-4324-b0e1-0b03701682f0___GHLB2 Leaf 8746.JPG,GHLB2 Leaf 8746,tomato_Late blight,tomato_Late blight,0.9990707,True,Correct Late Blight,118.75775146484375,21.356630183748976,38.58837890625,1777.1750478744507,0.9999542236328125
17948fd9-d37a-4324-b0e1-0b03701682f0___GHLB2 Leaf 8746_final_masked.jpg,GHLB2 Leaf 8746,tomato_Late blight,tomato_Late blight,0.9978097,True,Correct Late Blight,24.174545288085938,54.52326208178567,38.69415283203125,486.0019073484,0.1756439208984375
5e85791b-b3a7-430e-b3af-e244c2d16f31___GHLB2 Leaf 8747_final_masked.jpg,GHLB2 Leaf 8747,tomato_Late blight,tomato_Late blight,0.99908876,True,Correct Late Blight,21.292343139648438,51.465192271973876,36.50538635253906,476.9640197744593,0.1579437255859375
f4ab4184-4d1b-4b06-83bd-6324281c8588___GHLB2 Leaf 8751_final_masked.jpg,GHLB2 Leaf 8751,tomato_Late blight,tomato_Late blight,0.9983012,True,Correct Late Blight,22.698577880859375,52.6860116345144,38.55767822265625,478.88763427361846,0.17169189453125
5c25c249-5433-47b9-be00-6cd2d31f48c1___GHLB2 Leaf 8753_final_masked.jpg,GHLB2 Leaf 8753,tomato_Late blight,tomato_Late blight,0.99750936,True,Correct Late Blight,20.409378051757812,47.03610949319944,36.183746337890625,263.7875213602092,0.1696929931640625
41e1ea20-a4d0-4ef0-9362-b3756c8c06ec___GHLB2 Leaf 8755.JPG,GHLB2 Leaf 8755,tomato_Late blight,tomato_Late blight,0.9679979,True,Correct Late Blight,124.29583740234375,21.968652866004312,35.24955749511719,932.1888796677813,0.99981689453125
41e1ea20-a4d0-4ef0-9362-b3756c8c06ec___GHLB2 Leaf 8755_final_masked.jpg,GHLB2 Leaf 8755,tomato_Late blight,tomato_Late blight,0.993814,True,Correct Late Blight,19.874710083007812,46.17082113401959,35.03948974609375,254.8373434317764,0.1684722900390625
09d2deda-7403-489f-b723-5ae5e00e2311___GHLB2 Leaf 8756.JPG,GHLB2 Leaf 8756,tomato_Late blight,tomato_Late blight,0.9848326,True,Correct Late Blight,123.89189147949219,22.78011769892542,30.74859619140625,1255.0875244401395,0.9998779296875
09d2deda-7403-489f-b723-5ae5e00e2311___GHLB2 Leaf 8756_final_masked.jpg,GHLB2 Leaf 8756,tomato_Late blight,tomato_Late blight,0.96622777,True,Correct Late Blight,16.80419921875,43.86085034027088,29.396926879882812,245.131591796875,0.1365966796875
9c0d321d-1b14-40df-a9fe-1c6b8e10f13b___GHLB2 Leaf 8770_final_masked.jpg,GHLB2 Leaf 8770,tomato_Late blight,tomato_Late blight,0.9732127,True,Correct Late Blight,26.8629150390625,57.48268230594786,39.77435302734375,403.08807373046875,0.19342041015625
85a581dc-108b-4ca0-9f34-f8b2baeccbe6___GHLB2 Leaf 8788_final_masked.jpg,GHLB2 Leaf 8788,tomato_Late blight,tomato_Late blight,0.9980914,True,Correct Late Blight,40.97224426269531,62.60618110735222,54.594757080078125,263.0212855802383,0.312957763671875
25bb0739-cbd4-4e75-a6f4-67ca5cc7f986___GHLB2 Leaf 8789.JPG,GHLB2 Leaf 8789,tomato_Late blight,tomato_Late blight,0.8383224,True,Correct Late Blight,122.54478454589844,14.733138740843673,55.38673400878906,577.9177583307028,1.0
25bb0739-cbd4-4e75-a6f4-67ca5cc7f986___GHLB2 Leaf 8789_final_masked.jpg,GHLB2 Leaf 8789,tomato_Late blight,tomato_Late blight,0.9979393,True,Correct Late Blight,32.69807434082031,48.882484241075005,69.29447937011719,281.61932373046875,0.32916259765625
c6dd1b5a-316b-468a-837a-707071a1ff98___GHLB2 Leaf 8790_final_masked.jpg,GHLB2 Leaf 8790,tomato_Late blight,tomato_Late blight,0.99646854,True,Correct Late Blight,21.668899536132812,48.81006329242727,31.559814453125,250.2030029296875,0.1721343994140625
7d8f07cb-cb5b-4c4a-97f9-224258af8343___GHLB2 Leaf 8791_final_masked.jpg,GHLB2 Leaf 8791,tomato_Late blight,tomato_Late blight,0.98991954,True,Correct Late Blight,26.552001953125,54.572102967191164,36.755035400390625,258.1435241699219,0.19903564453125
c5749d4c-332c-4017-bcb8-c22d5dbcc91e___GHLB2 Leaf 8803_final_masked.jpg,GHLB2 Leaf 8803,tomato_Late blight,tomato_Late blight,0.870893,True,Correct Late Blight,27.133132934570312,57.37060362685256,41.95222473144531,422.2571105957031,0.198638916015625
8f652c9e-134b-4b9f-bdca-15ad4f6a87ba___GHLB2 Leaf 8808_final_masked.jpg,GHLB2 Leaf 8808,tomato_Late blight,tomato_Late blight,0.9865442,True,Correct Late Blight,33.372528076171875,63.37088259346133,44.79347229003906,440.2217102050781,0.233856201171875
32f1dc26-082e-46ea-8cdc-c3d9660acff3___GHLB2 Leaf 8815.JPG,GHLB2 Leaf 8815,tomato_Late blight,tomato_Late blight,0.9995437,True,Correct Late Blight,112.45411682128906,23.24952222412166,50.834197998046875,548.8664675706532,0.9998779296875
32f1dc26-082e-46ea-8cdc-c3d9660acff3___GHLB2 Leaf 8815_final_masked.jpg,GHLB2 Leaf 8815,tomato_Late blight,tomato_Late blight,0.9990362,True,Correct Late Blight,30.35028076171875,58.76603797398165,50.38623046875,358.75543212890625,0.222686767578125
280cae12-7330-4202-b5cb-236fc869907c___GHLB2 Leaf 8821.JPG,GHLB2 Leaf 8821,tomato_Late blight,tomato_Late blight,0.976044,True,Correct Late Blight,125.61589050292969,23.08869742505761,40.04925537109375,405.21436285972595,0.9997406005859375
280cae12-7330-4202-b5cb-236fc869907c___GHLB2 Leaf 8821_final_masked.jpg,GHLB2 Leaf 8821,tomato_Late blight,tomato_Late blight,0.9964715,True,Correct Late Blight,28.397628784179688,56.0787779232625,38.54901123046875,427.4170227050781,0.218536376953125
3ef1e6d9-0ea8-4b1d-a2f4-a99bbc4ba66e___GHLB2 Leaf 8830.JPG,GHLB2 Leaf 8830,tomato_Late blight,tomato_Late blight,0.9676371,True,Correct Late Blight,123.39730834960938,24.776562205988256,36.31170654296875,1029.805010739481,0.999847412109375
3ef1e6d9-0ea8-4b1d-a2f4-a99bbc4ba66e___GHLB2 Leaf 8830_final_masked.jpg,GHLB2 Leaf 8830,tomato_Late blight,tomato_Late blight,0.9720721,True,Correct Late Blight,22.9840087890625,52.416114455231295,31.365325927734375,323.25958251953125,0.172637939453125
6dbfc1ca-37e7-4768-8009-4394e97c6c03___GHLB2 Leaf 8838_final_masked.jpg,GHLB2 Leaf 8838,tomato_Late blight,tomato_Late blight,0.9344975,True,Correct Late Blight,41.29920959472656,64.47877209886377,66.29719543457031,376.87274169921875,0.3133392333984375
0b137624-885b-4d9b-b9e6-330c6681de4b___GHLB2 Leaf 8848.JPG,GHLB2 Leaf 8848,tomato_Late blight,tomato_Late blight,0.99810445,True,Correct Late Blight,122.34112548828125,21.211678379162045,40.71437072753906,599.9130464754999,1.0
0b137624-885b-4d9b-b9e6-330c6681de4b___GHLB2 Leaf 8848_final_masked.jpg,GHLB2 Leaf 8848,tomato_Late blight,tomato_Late blight,0.9981325,True,Correct Late Blight,34.7119140625,58.87287097977147,48.65098571777344,315.3064880371094,0.269195556640625
6578c88a-fd14-450b-8e75-c94571decf83___GHLB2 Leaf 8849_final_masked.jpg,GHLB2 Leaf 8849,tomato_Late blight,tomato_Late blight,0.9947812,True,Correct Late Blight,29.95098876953125,54.069305954806225,43.413421630859375,269.5452575683594,0.245880126953125
a5fe1111-38b0-4206-9ac7-3eec701beb79___GHLB2 Leaf 8868_final_masked.jpg,GHLB2 Leaf 8868,tomato_Late blight,tomato_Late blight,0.99664956,True,Correct Late Blight,20.068374633789062,51.053863895253215,30.134475708007812,214.18994140625,0.142333984375
2d7fa670-2828-440e-aba2-1f7a843988ea___GHLB2 Leaf 8869.JPG,GHLB2 Leaf 8869,tomato_Late blight,tomato_Late blight,0.9999931,True,Correct Late Blight,121.473876953125,22.2800553832209,37.862548828125,767.1218259027228,0.99993896484375
2d7fa670-2828-440e-aba2-1f7a843988ea___GHLB2 Leaf 8869_final_masked.jpg,GHLB2 Leaf 8869,tomato_Late blight,tomato_Late blight,0.9996171,True,Correct Late Blight,23.302749633789062,51.86742198986818,38.498321533203125,313.1679382324219,0.1796112060546875
8f0a83b5-357c-4fc3-ba27-58303fa29bde___GHLB2 Leaf 8875_final_masked.jpg,GHLB2 Leaf 8875,tomato_Late blight,tomato_Late blight,0.9931171,True,Correct Late Blight,27.878982543945312,53.92302999854118,45.19978332519531,464.050537109375,0.231903076171875
e980207c-6e67-4caf-8973-7128ca2a1c12___GHLB2 Leaf 8876_final_masked.jpg,GHLB2 Leaf 8876,tomato_Late blight,tomato_Late blight,0.98541534,True,Correct Late Blight,24.964981079101562,51.960358200597106,42.216156005859375,448.26800537109375,0.2058563232421875
4ca113ee-0468-483d-be29-68a27bf60a71___GHLB2 Leaf 8890.JPG,GHLB2 Leaf 8890,tomato_Late blight,tomato_Late blight,0.74392295,True,Correct Late Blight,122.99758911132812,32.673690211382805,0.0,653.80983634945,0.9991607666015625
4ca113ee-0468-483d-be29-68a27bf60a71___GHLB2 Leaf 8890_final_masked.jpg,GHLB2 Leaf 8890,tomato_Late blight,tomato_Late blight,0.95415485,True,Correct Late Blight,26.233230590820312,54.66247754419686,44.10882568359375,504.4916860552039,0.2151947021484375
cd68ccb3-8745-4307-a7d0-15c6f4aa26f9___GHLB2 Leaf 8891_final_masked.jpg,GHLB2 Leaf 8891,tomato_Late blight,tomato_Late blight,0.88091254,True,Correct Late Blight,23.357269287109375,51.95167774313367,43.77734375,539.0173372169957,0.1880035400390625
d730c413-51de-4f47-86bd-e0763f5a5298___GHLB2 Leaf 8894_final_masked.jpg,GHLB2 Leaf 8894,tomato_Late blight,tomato_Late blight,0.9315399,True,Correct Late Blight,31.563186645507812,61.78477855792425,47.310333251953125,694.1709289550781,0.2266082763671875
507ffea4-183f-48c4-af97-d1201c99da5f___GHLB2 Leaf 8895.JPG,GHLB2 Leaf 8895,tomato_Late blight,tomato_Late blight,0.96371335,True,Correct Late Blight,111.67832946777344,24.31550728242586,0.0,1668.3100653586444,0.998748779296875
507ffea4-183f-48c4-af97-d1201c99da5f___GHLB2 Leaf 8895_final_masked.jpg,GHLB2 Leaf 8895,tomato_Late blight,tomato_Late blight,0.91478705,True,Correct Late Blight,28.2415771484375,58.9690650855462,44.332427978515625,659.97705078125,0.2061767578125
a710379a-3b85-435c-8b46-7a177b42ff52___GHLB2 Leaf 8906_final_masked.jpg,GHLB2 Leaf 8906,tomato_Late blight,tomato_Late blight,0.9983271,True,Correct Late Blight,18.350860595703125,45.52006211064772,24.828811645507812,167.60015869140625,0.1508636474609375
e27901d0-1f93-4342-a8d1-6e19f234b296___GHLB2 Leaf 8916_final_masked.jpg,GHLB2 Leaf 8916,tomato_Late blight,tomato_Late blight,0.6823161,True,Correct Late Blight,21.797836303710938,52.62006136204305,39.890167236328125,455.84619140625,0.1596832275390625
